ADDRESS_STATE,OFFER_PRODUCT,OFFER_CHANNEL,BUREAU,EXPECTED_INHOME_DATE,UNIQUE_RESERVATION_CODE_COUNT,UNIQUE_APPLICANTS,UNIQUE_APPROVED,UNIQUE_FUNDED,RESPONSE_RATE_PCT,APPROVAL_RATE_PCT,FUND_RATE_PCT
TX,ILP,STORE,TU,9/2/2025,101570,763,546,433,0.75,0.54,0.43
UT,ILP,OMNI,EX,9/2/2025,1,0,0,0,0,0,0
UT,ILP,OMNI,TU,9/2/2025,3910,9,8,6,0.23,0.2,0.15
UT,ILP,ONLINE,TU,9/2/2025,3416,6,6,5,0.18,0.18,0.15
WI,ILP,OMNI,EX,9/2/2025,1104,6,6,6,0.54,0.54,0.54
WI,ILP,OMNI,FT,9/2/2025,3336,19,18,14,0.57,0.54,0.42
WI,ILP,OMNI,LN,9/2/2025,432,3,2,1,0.69,0.46,0.23
WI,ILP,OMNI,TU,9/2/2025,78198,165,144,105,0.21,0.18,0.13
WI,ILP,STORE,EX,9/2/2025,1113,2,1,1,0.18,0.09,0.09
WI,ILP,STORE,FT,9/2/2025,2276,16,10,6,0.7,0.44,0.26
WI,ILP,STORE,LN,9/2/2025,1030,2,2,0,0.19,0.19,0
WI,ILP,STORE,TU,9/2/2025,10975,59,34,25,0.54,0.31,0.23
WY,PDL,STORE,FT,9/2/2025,294,3,3,2,1.02,1.02,0.68
WY,PDL,STORE,LN,9/2/2025,18,0,0,0,0,0,0
WY,PDL,STORE,TU,9/2/2025,1660,2,2,2,0.12,0.12,0.12
AL,ILP,OMNI,TU,9/15/2025,53243,133,125,112,0.25,0.23,0.21
AL,ILP,STORE,TU,9/15/2025,16108,153,135,124,0.95,0.84,0.77
CA,PDL,STORE,EX,9/15/2025,3210,6,6,4,0.19,0.19,0.12
CA,PDL,STORE,FT,9/15/2025,49016,347,246,220,0.71,0.5,0.45
CA,PDL,STORE,LN,9/15/2025,66,1,1,1,1.52,1.52,1.52
CA,PDL,STORE,TU,9/15/2025,36222,131,103,88,0.36,0.28,0.24
DE,ILP,OMNI,EX,9/15/2025,345,2,2,2,0.58,0.58,0.58
DE,ILP,OMNI,FT,9/15/2025,589,1,1,1,0.17,0.17,0.17
DE,ILP,OMNI,LN,9/15/2025,35,0,0,0,0,0,0
DE,ILP,OMNI,TU,9/15/2025,6746,3,2,2,0.04,0.03,0.03
DE,ILP,STORE,EX,9/15/2025,746,3,1,1,0.4,0.13,0.13
DE,ILP,STORE,FT,9/15/2025,531,4,3,3,0.75,0.57,0.57
DE,ILP,STORE,LN,9/15/2025,311,0,0,0,0,0,0
DE,ILP,STORE,TU,9/15/2025,811,3,2,2,0.37,0.25,0.25
FL,ILP,OMNI,EX,9/15/2025,8070,47,23,18,0.58,0.29,0.22
FL,ILP,OMNI,FT,9/15/2025,1170,8,4,4,0.68,0.34,0.34
FL,ILP,OMNI,LN,9/15/2025,72,1,1,1,1.39,1.39,1.39
FL,ILP,OMNI,TU,9/15/2025,53198,117,75,55,0.22,0.14,0.1
FL,ILP,STORE,EX,9/15/2025,3206,28,9,9,0.87,0.28,0.28
FL,ILP,STORE,FT,9/15/2025,44,0,0,0,0,0,0
FL,ILP,STORE,LN,9/15/2025,56,1,1,1,1.79,1.79,1.79
FL,ILP,STORE,TU,9/15/2025,14491,113,57,50,0.78,0.39,0.35
IA,PDL,STORE,EX,9/15/2025,1,0,0,0,0,0,0
IA,PDL,STORE,FT,9/15/2025,888,5,3,2,0.56,0.34,0.23
IA,PDL,STORE,LN,9/15/2025,14,0,0,0,0,0,0
IA,PDL,STORE,TU,9/15/2025,3490,9,8,8,0.26,0.23,0.23
ID,ILP,OMNI,EX,9/15/2025,222,1,1,1,0.45,0.45,0.45
ID,ILP,OMNI,FT,9/15/2025,867,3,3,3,0.35,0.35,0.35
ID,ILP,OMNI,LN,9/15/2025,215,0,0,0,0,0,0
ID,ILP,OMNI,TU,9/15/2025,5429,6,6,5,0.11,0.11,0.09
ID,ILP,STORE,EX,9/15/2025,192,0,0,0,0,0,0
ID,ILP,STORE,FT,9/15/2025,346,1,1,1,0.29,0.29,0.29
ID,ILP,STORE,LN,9/15/2025,483,2,2,2,0.41,0.41,0.41
ID,ILP,STORE,TU,9/15/2025,421,1,0,0,0.24,0,0
IN,PDL,STORE,TU,9/15/2025,9258,20,10,7,0.22,0.11,0.08
KS,LOC,OMNI,EX,9/15/2025,4515,9,9,9,0.2,0.2,0.2
KS,LOC,OMNI,FT,9/15/2025,2952,13,11,11,0.44,0.37,0.37
KS,LOC,OMNI,LN,9/15/2025,1930,0,0,0,0,0,0
KS,LOC,OMNI,TU,9/15/2025,23531,50,36,28,0.21,0.15,0.12
KS,LOC,STORE,EX,9/15/2025,3233,11,8,8,0.34,0.25,0.25
KS,LOC,STORE,FT,9/15/2025,728,5,4,4,0.69,0.55,0.55
KS,LOC,STORE,LN,9/15/2025,21,0,0,0,0,0,0
KS,LOC,STORE,TU,9/15/2025,205,1,0,0,0.49,0,0
KY,PDL,STORE,TU,9/15/2025,4164,11,7,6,0.26,0.17,0.14
LA,PDL,STORE,FT,9/15/2025,12199,140,121,111,1.15,0.99,0.91
LA,PDL,STORE,LN,9/15/2025,238,3,3,2,1.26,1.26,0.84
LA,PDL,STORE,TU,9/15/2025,15541,70,66,58,0.45,0.42,0.37
MI,PDL,STORE,EX,9/15/2025,381,2,2,2,0.52,0.52,0.52
MI,PDL,STORE,FT,9/15/2025,2884,9,7,7,0.31,0.24,0.24
MI,PDL,STORE,LN,9/15/2025,891,9,8,8,1.01,0.9,0.9
MI,PDL,STORE,TU,9/15/2025,27773,77,68,58,0.28,0.24,0.21
MO,ILP,OMNI,EX,9/15/2025,1923,4,2,1,0.21,0.1,0.05
MO,ILP,OMNI,FT,9/15/2025,5365,12,10,10,0.22,0.19,0.19
MO,ILP,OMNI,LN,9/15/2025,462,2,2,1,0.43,0.43,0.22
MO,ILP,OMNI,TU,9/15/2025,43857,73,67,57,0.17,0.15,0.13
MO,ILP,STORE,EX,9/15/2025,2674,6,5,5,0.22,0.19,0.19
MO,ILP,STORE,FT,9/15/2025,3831,25,16,15,0.65,0.42,0.39
MO,ILP,STORE,LN,9/15/2025,2293,1,1,1,0.04,0.04,0.04
MO,ILP,STORE,TU,9/15/2025,9181,37,20,19,0.4,0.22,0.21
MS,ILP,OMNI,EX,9/15/2025,3401,7,7,5,0.21,0.21,0.15
MS,ILP,OMNI,FT,9/15/2025,6093,29,26,25,0.48,0.43,0.41
MS,ILP,OMNI,LN,9/15/2025,636,0,0,0,0,0,0
MS,ILP,OMNI,TU,9/15/2025,44393,98,87,64,0.22,0.2,0.14
MS,ILP,STORE,EX,9/15/2025,5788,31,24,21,0.54,0.41,0.36
MS,ILP,STORE,FT,9/15/2025,4153,37,22,15,0.89,0.53,0.36
MS,ILP,STORE,LN,9/15/2025,4622,21,17,16,0.45,0.37,0.35
MS,ILP,STORE,TU,9/15/2025,12084,77,57,46,0.64,0.47,0.38
NV,ILP,OMNI,EX,9/15/2025,3069,10,7,6,0.33,0.23,0.2
NV,ILP,OMNI,FT,9/15/2025,3844,14,9,7,0.36,0.23,0.18
NV,ILP,OMNI,LN,9/15/2025,21,0,0,0,0,0,0
NV,ILP,OMNI,TU,9/15/2025,26973,70,57,35,0.26,0.21,0.13
NV,ILP,STORE,EX,9/15/2025,9339,31,19,17,0.33,0.2,0.18
NV,ILP,STORE,FT,9/15/2025,1552,15,9,7,0.97,0.58,0.45
NV,ILP,STORE,LN,9/15/2025,185,0,0,0,0,0,0
NV,ILP,STORE,TU,9/15/2025,4507,31,23,21,0.69,0.51,0.47
OK,ILP,OMNI,EX,9/15/2025,2036,9,6,5,0.44,0.29,0.25
OK,ILP,OMNI,FT,9/15/2025,4657,17,15,14,0.37,0.32,0.3
OK,ILP,OMNI,LN,9/15/2025,304,5,5,4,1.64,1.64,1.32
OK,ILP,OMNI,TU,9/15/2025,33578,98,81,65,0.29,0.24,0.19
OK,ILP,STORE,EX,9/15/2025,13185,57,40,34,0.43,0.3,0.26
OK,ILP,STORE,FT,9/15/2025,2471,17,13,10,0.69,0.53,0.4
OK,ILP,STORE,LN,9/15/2025,1652,6,5,5,0.36,0.3,0.3
OK,ILP,STORE,TU,9/15/2025,6120,32,18,14,0.52,0.29,0.23
RI,PDL,STORE,FT,9/15/2025,136,0,0,0,0,0,0
RI,PDL,STORE,TU,9/15/2025,3345,7,4,4,0.21,0.12,0.12
SC,LOC,OMNI,EX,9/15/2025,13016,63,49,44,0.48,0.38,0.34
SC,LOC,OMNI,FT,9/15/2025,1593,8,5,5,0.5,0.31,0.31
SC,LOC,OMNI,LN,9/15/2025,4496,11,9,7,0.24,0.2,0.16
SC,LOC,OMNI,TU,9/15/2025,84592,187,139,122,0.22,0.16,0.14
SC,LOC,STORE,EX,9/15/2025,14235,75,42,35,0.53,0.3,0.25
SC,LOC,STORE,FT,9/15/2025,3101,24,16,16,0.77,0.52,0.52
SC,LOC,STORE,LN,9/15/2025,52,0,0,0,0,0,0
SC,LOC,STORE,TU,9/15/2025,1822,14,8,7,0.77,0.44,0.38
TN,LOC,OMNI,EX,9/15/2025,3813,13,11,7,0.34,0.29,0.18
TN,LOC,OMNI,FT,9/15/2025,905,5,5,5,0.55,0.55,0.55
TN,LOC,OMNI,LN,9/15/2025,1375,2,1,1,0.15,0.07,0.07
TN,LOC,OMNI,TU,9/15/2025,78590,118,82,63,0.15,0.1,0.08
TN,LOC,STORE,EX,9/15/2025,13119,35,18,16,0.27,0.14,0.12
TN,LOC,STORE,FT,9/15/2025,1405,4,2,1,0.28,0.14,0.07
TN,LOC,STORE,LN,9/15/2025,26,0,0,0,0,0,0
TN,LOC,STORE,TU,9/15/2025,1635,8,6,6,0.49,0.37,0.37
TX,ILP,OMNI,EX,9/15/2025,17104,83,75,53,0.49,0.44,0.31
TX,ILP,OMNI,FT,9/15/2025,53452,209,188,164,0.39,0.35,0.31
TX,ILP,OMNI,LN,9/15/2025,1797,11,10,7,0.61,0.56,0.39
TX,ILP,OMNI,TU,9/15/2025,86122,248,233,150,0.29,0.27,0.17
TX,ILP,STORE,EX,9/15/2025,39916,182,146,123,0.46,0.37,0.31
TX,ILP,STORE,FT,9/15/2025,21979,178,114,98,0.81,0.52,0.45
TX,ILP,STORE,LN,9/15/2025,13239,33,33,30,0.25,0.25,0.23
TX,ILP,STORE,TU,9/15/2025,57591,290,223,174,0.5,0.39,0.3
UT,ILP,OMNI,EX,9/15/2025,1,0,0,0,0,0,0
UT,ILP,OMNI,TU,9/15/2025,3886,6,4,4,0.15,0.1,0.1
WI,ILP,OMNI,EX,9/15/2025,909,0,0,0,0,0,0
WI,ILP,OMNI,FT,9/15/2025,1560,7,7,6,0.45,0.45,0.38
WI,ILP,OMNI,LN,9/15/2025,101,1,1,1,0.99,0.99,0.99
WI,ILP,OMNI,TU,9/15/2025,33000,77,67,47,0.23,0.2,0.14
WI,ILP,STORE,EX,9/15/2025,748,2,1,1,0.27,0.13,0.13
WI,ILP,STORE,FT,9/15/2025,1037,2,2,2,0.19,0.19,0.19
WI,ILP,STORE,LN,9/15/2025,631,1,1,1,0.16,0.16,0.16
WI,ILP,STORE,TU,9/15/2025,6401,28,18,15,0.44,0.28,0.23
WY,PDL,STORE,FT,9/15/2025,114,1,1,1,0.88,0.88,0.88
WY,PDL,STORE,LN,9/15/2025,8,1,1,1,12.5,12.5,12.5
WY,PDL,STORE,TU,9/15/2025,887,11,10,9,1.24,1.13,1.01
AL,ILP,OMNI,TU,9/29/2025,98762,289,280,229,0.29,0.28,0.23
AL,ILP,STORE,TU,9/29/2025,40041,301,255,225,0.75,0.64,0.56
CA,PDL,STORE,EX,9/29/2025,9695,34,30,27,0.35,0.31,0.28
CA,PDL,STORE,FT,9/29/2025,87833,651,462,408,0.74,0.53,0.46
CA,PDL,STORE,LN,9/29/2025,194,0,0,0,0,0,0
CA,PDL,STORE,TU,9/29/2025,71998,256,208,167,0.36,0.29,0.23
DE,ILP,OMNI,EX,9/29/2025,506,2,2,2,0.4,0.4,0.4
DE,ILP,OMNI,FT,9/29/2025,1246,3,2,2,0.24,0.16,0.16
DE,ILP,OMNI,LN,9/29/2025,226,0,0,0,0,0,0
DE,ILP,OMNI,TU,9/29/2025,13617,18,15,13,0.13,0.11,0.1
DE,ILP,STORE,EX,9/29/2025,1156,3,2,2,0.26,0.17,0.17
DE,ILP,STORE,FT,9/29/2025,1239,4,3,3,0.32,0.24,0.24
DE,ILP,STORE,LN,9/29/2025,594,2,2,2,0.34,0.34,0.34
DE,ILP,STORE,TU,9/29/2025,1718,5,5,3,0.29,0.29,0.17
FL,ILP,OMNI,EX,9/29/2025,18705,130,52,41,0.7,0.28,0.22
FL,ILP,OMNI,FT,9/29/2025,4044,69,18,15,1.71,0.45,0.37
FL,ILP,OMNI,LN,9/29/2025,441,2,1,1,0.45,0.23,0.23
FL,ILP,OMNI,TU,9/29/2025,100109,243,164,123,0.24,0.16,0.12
FL,ILP,STORE,EX,9/29/2025,7821,82,37,27,1.05,0.47,0.35
FL,ILP,STORE,FT,9/29/2025,230,2,1,1,0.87,0.43,0.43
FL,ILP,STORE,LN,9/29/2025,395,1,0,0,0.25,0,0
FL,ILP,STORE,TU,9/29/2025,27678,247,143,107,0.89,0.52,0.39
IA,PDL,STORE,EX,9/29/2025,1,0,0,0,0,0,0
IA,PDL,STORE,FT,9/29/2025,1834,7,6,6,0.38,0.33,0.33
IA,PDL,STORE,LN,9/29/2025,34,0,0,0,0,0,0
IA,PDL,STORE,TU,9/29/2025,6610,21,19,17,0.32,0.29,0.26
ID,ILP,OMNI,EX,9/29/2025,359,2,2,1,0.56,0.56,0.28
ID,ILP,OMNI,FT,9/29/2025,2011,6,6,5,0.3,0.3,0.25
ID,ILP,OMNI,LN,9/29/2025,687,2,2,1,0.29,0.29,0.15
ID,ILP,OMNI,TU,9/29/2025,10561,17,14,9,0.16,0.13,0.09
ID,ILP,STORE,EX,9/29/2025,352,0,0,0,0,0,0
ID,ILP,STORE,FT,9/29/2025,874,5,4,2,0.57,0.46,0.23
ID,ILP,STORE,LN,9/29/2025,761,0,0,0,0,0,0
ID,ILP,STORE,TU,9/29/2025,894,6,2,1,0.67,0.22,0.11
IN,PDL,STORE,TU,9/29/2025,17363,76,52,38,0.44,0.3,0.22
KS,LOC,OMNI,EX,9/29/2025,7714,14,10,8,0.18,0.13,0.1
KS,LOC,OMNI,FT,9/29/2025,4265,18,13,13,0.42,0.3,0.3
KS,LOC,OMNI,LN,9/29/2025,2938,5,4,3,0.17,0.14,0.1
KS,LOC,OMNI,TU,9/29/2025,46181,134,104,90,0.29,0.23,0.19
KS,LOC,STORE,EX,9/29/2025,6663,21,11,9,0.32,0.17,0.14
KS,LOC,STORE,FT,9/29/2025,2304,11,8,7,0.48,0.35,0.3
KS,LOC,STORE,LN,9/29/2025,317,0,0,0,0,0,0
KS,LOC,STORE,TU,9/29/2025,498,8,5,5,1.61,1,1
KY,PDL,STORE,TU,9/29/2025,8211,22,12,10,0.27,0.15,0.12
LA,PDL,STORE,FT,9/29/2025,19680,178,143,131,0.9,0.73,0.67
LA,PDL,STORE,LN,9/29/2025,650,2,2,2,0.31,0.31,0.31
LA,PDL,STORE,TU,9/29/2025,32653,116,97,85,0.36,0.3,0.26
MI,PDL,STORE,EX,9/29/2025,1085,1,1,1,0.09,0.09,0.09
MI,PDL,STORE,FT,9/29/2025,6012,36,25,20,0.6,0.42,0.33
MI,PDL,STORE,LN,9/29/2025,1348,12,11,11,0.89,0.82,0.82
MI,PDL,STORE,TU,9/29/2025,56360,188,162,140,0.33,0.29,0.25
MO,ILP,OMNI,EX,9/29/2025,3207,9,8,6,0.28,0.25,0.19
MO,ILP,OMNI,FT,9/29/2025,9438,46,37,34,0.49,0.39,0.36
MO,ILP,OMNI,LN,9/29/2025,2676,5,4,3,0.19,0.15,0.11
MO,ILP,OMNI,TU,9/29/2025,82642,153,134,104,0.19,0.16,0.13
MO,ILP,STORE,EX,9/29/2025,5104,18,9,8,0.35,0.18,0.16
MO,ILP,STORE,FT,9/29/2025,8498,63,34,32,0.74,0.4,0.38
MO,ILP,STORE,LN,9/29/2025,6038,13,12,12,0.22,0.2,0.2
MO,ILP,STORE,TU,9/29/2025,20934,95,64,56,0.45,0.31,0.27
MS,ILP,OMNI,EX,9/29/2025,6025,9,7,4,0.15,0.12,0.07
MS,ILP,OMNI,FT,9/29/2025,10990,79,69,58,0.72,0.63,0.53
MS,ILP,OMNI,LN,9/29/2025,3164,6,6,2,0.19,0.19,0.06
MS,ILP,OMNI,TU,9/29/2025,89448,226,204,159,0.25,0.23,0.18
MS,ILP,STORE,EX,9/29/2025,11090,56,41,38,0.51,0.37,0.34
MS,ILP,STORE,FT,9/29/2025,8348,81,56,46,0.97,0.67,0.55
MS,ILP,STORE,LN,9/29/2025,10424,65,55,44,0.62,0.53,0.42
MS,ILP,STORE,TU,9/29/2025,24464,192,134,117,0.78,0.55,0.48
NV,ILP,OMNI,EX,9/29/2025,5011,13,11,4,0.26,0.22,0.08
NV,ILP,OMNI,FT,9/29/2025,7600,34,25,19,0.45,0.33,0.25
NV,ILP,OMNI,LN,9/29/2025,103,2,1,1,1.94,0.97,0.97
NV,ILP,OMNI,TU,9/29/2025,53055,186,166,109,0.35,0.31,0.21
NV,ILP,STORE,EX,9/29/2025,17456,81,47,41,0.46,0.27,0.23
NV,ILP,STORE,FT,9/29/2025,3143,26,14,12,0.83,0.45,0.38
NV,ILP,STORE,LN,9/29/2025,417,1,0,0,0.24,0,0
NV,ILP,STORE,TU,9/29/2025,9074,60,37,32,0.66,0.41,0.35
OK,ILP,OMNI,EX,9/29/2025,7983,27,22,17,0.34,0.28,0.21
OK,ILP,OMNI,FT,9/29/2025,7689,34,30,24,0.44,0.39,0.31
OK,ILP,OMNI,LN,9/29/2025,1441,11,8,6,0.76,0.56,0.42
OK,ILP,OMNI,TU,9/29/2025,69272,202,182,129,0.29,0.26,0.19
OK,ILP,STORE,EX,9/29/2025,24111,130,90,76,0.54,0.37,0.32
OK,ILP,STORE,FT,9/29/2025,5348,56,41,32,1.05,0.77,0.6
OK,ILP,STORE,LN,9/29/2025,3335,18,14,13,0.54,0.42,0.39
OK,ILP,STORE,TU,9/29/2025,11486,94,64,52,0.82,0.56,0.45
RI,PDL,STORE,FT,9/29/2025,314,2,1,1,0.64,0.32,0.32
RI,PDL,STORE,TU,9/29/2025,4405,16,11,6,0.36,0.25,0.14
SC,LOC,OMNI,EX,9/29/2025,28452,98,77,75,0.34,0.27,0.26
SC,LOC,OMNI,FT,9/29/2025,2255,11,11,9,0.49,0.49,0.4
SC,LOC,OMNI,LN,9/29/2025,7791,16,13,10,0.21,0.17,0.13
SC,LOC,OMNI,TU,9/29/2025,172449,459,370,309,0.27,0.21,0.18
SC,LOC,STORE,EX,9/29/2025,28966,169,101,99,0.58,0.35,0.34
SC,LOC,STORE,FT,9/29/2025,8629,70,41,40,0.81,0.48,0.46
SC,LOC,STORE,LN,9/29/2025,2310,22,19,19,0.95,0.82,0.82
SC,LOC,STORE,TU,9/29/2025,3792,48,30,29,1.27,0.79,0.76
TN,LOC,OMNI,EX,9/29/2025,8818,24,19,16,0.27,0.22,0.18
TN,LOC,OMNI,FT,9/29/2025,1206,4,4,4,0.33,0.33,0.33
TN,LOC,OMNI,LN,9/29/2025,2490,10,8,6,0.4,0.32,0.24
TN,LOC,OMNI,TU,9/29/2025,156984,344,286,225,0.22,0.18,0.14
TN,LOC,STORE,EX,9/29/2025,24762,73,49,42,0.29,0.2,0.17
TN,LOC,STORE,FT,9/29/2025,4970,20,17,15,0.4,0.34,0.3
TN,LOC,STORE,LN,9/29/2025,916,5,4,3,0.55,0.44,0.33
TN,LOC,STORE,TU,9/29/2025,3565,23,14,11,0.65,0.39,0.31
TX,ILP,OMNI,EX,9/29/2025,33418,145,130,90,0.43,0.39,0.27
TX,ILP,OMNI,FT,9/29/2025,101032,538,439,370,0.53,0.43,0.37
TX,ILP,OMNI,LN,9/29/2025,10154,40,33,22,0.39,0.33,0.22
TX,ILP,OMNI,TU,9/29/2025,183236,634,591,385,0.35,0.32,0.21
TX,ILP,STORE,EX,9/29/2025,87553,432,326,251,0.49,0.37,0.29
TX,ILP,STORE,FT,9/29/2025,53681,468,291,239,0.87,0.54,0.45
TX,ILP,STORE,LN,9/29/2025,23968,80,68,57,0.33,0.28,0.24
TX,ILP,STORE,TU,9/29/2025,108495,756,566,463,0.7,0.52,0.43
UT,ILP,OMNI,EX,9/29/2025,1,0,0,0,0,0,0
UT,ILP,OMNI,TU,9/29/2025,8023,14,11,5,0.17,0.14,0.06
WI,ILP,OMNI,EX,9/29/2025,1352,6,6,5,0.44,0.44,0.37
WI,ILP,OMNI,FT,9/29/2025,3351,9,8,6,0.27,0.24,0.18
WI,ILP,OMNI,LN,9/29/2025,556,3,3,3,0.54,0.54,0.54
WI,ILP,OMNI,TU,9/29/2025,68292,165,143,107,0.24,0.21,0.16
WI,ILP,STORE,EX,9/29/2025,1332,3,1,1,0.23,0.08,0.08
WI,ILP,STORE,FT,9/29/2025,2392,23,10,9,0.96,0.42,0.38
WI,ILP,STORE,LN,9/29/2025,1498,6,4,4,0.4,0.27,0.27
WI,ILP,STORE,TU,9/29/2025,12922,53,32,24,0.41,0.25,0.19
WY,PDL,STORE,FT,9/29/2025,286,0,0,0,0,0,0
WY,PDL,STORE,LN,9/29/2025,25,0,0,0,0,0,0
WY,PDL,STORE,TU,9/29/2025,1709,6,5,4,0.35,0.29,0.23
AL,ILP,OMNI,TU,10/13/2025,44368,97,90,73,0.22,0.2,0.16
AL,ILP,STORE,TU,10/13/2025,21727,98,88,79,0.45,0.41,0.36
CA,PDL,STORE,EX,10/13/2025,6447,12,10,8,0.19,0.16,0.12
CA,PDL,STORE,FT,10/13/2025,38238,207,152,128,0.54,0.4,0.33
CA,PDL,STORE,LN,10/13/2025,124,1,1,1,0.81,0.81,0.81
CA,PDL,STORE,TU,10/13/2025,34754,103,82,69,0.3,0.24,0.2
DE,ILP,OMNI,EX,10/13/2025,162,0,0,0,0,0,0
DE,ILP,OMNI,FT,10/13/2025,653,3,2,2,0.46,0.31,0.31
DE,ILP,OMNI,LN,10/13/2025,188,0,0,0,0,0,0
DE,ILP,OMNI,TU,10/13/2025,6491,5,4,2,0.08,0.06,0.03
DE,ILP,STORE,EX,10/13/2025,405,1,1,1,0.25,0.25,0.25
DE,ILP,STORE,FT,10/13/2025,689,1,0,0,0.15,0,0
DE,ILP,STORE,LN,10/13/2025,276,1,1,1,0.36,0.36,0.36
DE,ILP,STORE,TU,10/13/2025,891,2,2,1,0.22,0.22,0.11
FL,ILP,OMNI,EX,10/13/2025,10515,52,23,17,0.49,0.22,0.16
FL,ILP,OMNI,FT,10/13/2025,2824,42,8,7,1.49,0.28,0.25
FL,ILP,OMNI,LN,10/13/2025,361,3,2,0,0.83,0.55,0
FL,ILP,OMNI,TU,10/13/2025,43651,111,79,58,0.25,0.18,0.13
FL,ILP,STORE,EX,10/13/2025,4555,42,22,20,0.92,0.48,0.44
FL,ILP,STORE,FT,10/13/2025,182,5,1,1,2.75,0.55,0.55
FL,ILP,STORE,LN,10/13/2025,334,5,2,1,1.5,0.6,0.3
FL,ILP,STORE,TU,10/13/2025,13036,84,45,41,0.64,0.35,0.31
IA,PDL,STORE,FT,10/13/2025,935,5,5,5,0.53,0.53,0.53
IA,PDL,STORE,LN,10/13/2025,20,0,0,0,0,0,0
IA,PDL,STORE,TU,10/13/2025,3002,14,12,9,0.47,0.4,0.3
ID,ILP,OMNI,EX,10/13/2025,136,0,0,0,0,0,0
ID,ILP,OMNI,FT,10/13/2025,1129,2,1,1,0.18,0.09,0.09
ID,ILP,OMNI,LN,10/13/2025,470,0,0,0,0,0,0
ID,ILP,OMNI,TU,10/13/2025,4710,4,4,2,0.08,0.08,0.04
ID,ILP,STORE,EX,10/13/2025,158,2,2,2,1.27,1.27,1.27
ID,ILP,STORE,FT,10/13/2025,516,1,1,1,0.19,0.19,0.19
ID,ILP,STORE,LN,10/13/2025,276,1,1,1,0.36,0.36,0.36
ID,ILP,STORE,TU,10/13/2025,462,0,0,0,0,0,0
IN,PDL,STORE,TU,10/13/2025,7793,31,23,18,0.4,0.3,0.23
KS,LOC,OMNI,EX,10/13/2025,3179,2,0,0,0.06,0,0
KS,LOC,OMNI,FT,10/13/2025,1287,5,4,4,0.39,0.31,0.31
KS,LOC,OMNI,LN,10/13/2025,1006,3,1,1,0.3,0.1,0.1
KS,LOC,OMNI,TU,10/13/2025,21875,57,37,33,0.26,0.17,0.15
KS,LOC,STORE,EX,10/13/2025,3392,5,3,2,0.15,0.09,0.06
KS,LOC,STORE,FT,10/13/2025,1539,1,1,1,0.07,0.07,0.07
KS,LOC,STORE,LN,10/13/2025,293,0,0,0,0,0,0
KS,LOC,STORE,TU,10/13/2025,288,1,0,0,0.35,0,0
KY,PDL,STORE,TU,10/13/2025,3892,11,8,5,0.28,0.21,0.13
LA,PDL,STORE,FT,10/13/2025,7364,51,43,39,0.69,0.58,0.53
LA,PDL,STORE,LN,10/13/2025,408,1,1,1,0.25,0.25,0.25
LA,PDL,STORE,TU,10/13/2025,16617,80,68,55,0.48,0.41,0.33
MI,PDL,STORE,EX,10/13/2025,701,4,3,2,0.57,0.43,0.29
MI,PDL,STORE,FT,10/13/2025,3112,11,7,7,0.35,0.22,0.22
MI,PDL,STORE,LN,10/13/2025,460,5,4,4,1.09,0.87,0.87
MI,PDL,STORE,TU,10/13/2025,27803,97,90,80,0.35,0.32,0.29
MO,ILP,OMNI,EX,10/13/2025,1285,4,4,3,0.31,0.31,0.23
MO,ILP,OMNI,FT,10/13/2025,4026,15,10,9,0.37,0.25,0.22
MO,ILP,OMNI,LN,10/13/2025,2200,3,3,1,0.14,0.14,0.05
MO,ILP,OMNI,TU,10/13/2025,37688,74,66,48,0.2,0.18,0.13
MO,ILP,STORE,EX,10/13/2025,2406,5,4,4,0.21,0.17,0.17
MO,ILP,STORE,FT,10/13/2025,4575,25,14,12,0.55,0.31,0.26
MO,ILP,STORE,LN,10/13/2025,3721,8,8,6,0.22,0.22,0.16
MO,ILP,STORE,TU,10/13/2025,11620,39,23,17,0.34,0.2,0.15
MS,ILP,OMNI,EX,10/13/2025,2597,5,4,3,0.19,0.15,0.12
MS,ILP,OMNI,FT,10/13/2025,4736,31,29,26,0.65,0.61,0.55
MS,ILP,OMNI,LN,10/13/2025,2509,2,2,1,0.08,0.08,0.04
MS,ILP,OMNI,TU,10/13/2025,43818,93,84,68,0.21,0.19,0.16
MS,ILP,STORE,EX,10/13/2025,5226,15,11,11,0.29,0.21,0.21
MS,ILP,STORE,FT,10/13/2025,3886,36,19,18,0.93,0.49,0.46
MS,ILP,STORE,LN,10/13/2025,5706,24,20,17,0.42,0.35,0.3
MS,ILP,STORE,TU,10/13/2025,12045,72,47,43,0.6,0.39,0.36
NV,ILP,OMNI,EX,10/13/2025,1934,6,6,5,0.31,0.31,0.26
NV,ILP,OMNI,FT,10/13/2025,3709,15,12,10,0.4,0.32,0.27
NV,ILP,OMNI,LN,10/13/2025,82,1,1,0,1.22,1.22,0
NV,ILP,OMNI,TU,10/13/2025,25141,49,41,25,0.19,0.16,0.1
NV,ILP,STORE,EX,10/13/2025,8065,20,12,11,0.25,0.15,0.14
NV,ILP,STORE,FT,10/13/2025,1583,15,6,6,0.95,0.38,0.38
NV,ILP,STORE,LN,10/13/2025,232,2,1,1,0.86,0.43,0.43
NV,ILP,STORE,TU,10/13/2025,4500,26,19,17,0.58,0.42,0.38
OK,ILP,OMNI,EX,10/13/2025,5897,16,13,10,0.27,0.22,0.17
